chrom,chromStart,chromEnd,symbol,cell,rep,score,strand
chr6,85633579,85633587,SYNCRIP,MOLM2,A,3.10621311281951,-
chr6,41844334,41844458,USP49,MOLM2,A,3.04563986094258,-
chr6,88807186,88807301,RNGTT,MOLM2,A,3.04563986094258,-
chr6,109078312,109078390,SESN1,MOLM2,A,3.04563986094258,-
chr6,100508576,100508648,ASCC3,MOLM2,A,3.04563986094258,-
chr6,118572510,118572579,CEP85L,MOLM2,A,3.04563986094258,-
chr6,34348947,34349014,RPS10-NUDT3|NUDT3,MOLM2,A,3.04563986094258,-
chr6,107925461,107925526,SEC63,MOLM2,A,3.04563986094258,-
chr6,73593457,73593514,SLC17A5,MOLM2,A,3.04563986094258,-
chr7,149276693,149276715,ZNF783,MOLM2,A,277.534196443695,+
chr7,149276673,149276693,ZNF783,MOLM2,A,258.133190580627,+
chr7,149276715,149276719,ZNF783,MOLM2,A,244.354853919696,+
chr7,101921455,101921526,CUX1,MOLM2,A,167.126804181298,+
chr7,149276719,149276731,ZNF783,MOLM2,A,155.996224201832,+
chr7,148737598,148737673,CUL1,MOLM2,A,142.013289608565,+
chr7,77571721,77571795,PTPN12,MOLM2,A,129.903344731975,+
chr7,4692903,4692991,FOXK1,MOLM2,A,116.898048196223,+
chr7,105035621,105035685,KMT2E,MOLM2,A,87.1813412157611,+
chr7,74211465,74211502,LAT2,MOLM2,A,70.8710517475907,+
chr7,74211502,74211511,LAT2,MOLM2,A,70.5218665718995,+
chr7,155309313,155309421,INSIG1,MOLM2,A,69.9517913329758,+
chr7,56065590,56065681,SUMF2,MOLM2,A,67.1207302080514,+
chr7,149276731,149276746,ZNF783,MOLM2,A,67.0107376457743,+
chr7,105035589,105035621,KMT2E,MOLM2,A,66.7518358822985,+
chr7,139366985,139367054,LUC7L2|C7orf55-LUC7L2,MOLM2,A,62.5417248438608,+
chr7,4752160,4752218,FOXK1,MOLM2,A,61.9151671530625,+
chr7,65752193,65752207,CCT6P1,MOLM2,A,61.0694107727273,+
chr7,157256148,157256208,UBE3C,MOLM2,A,59.3068431949008,+
chr7,143427634,143427650,EPHA1-AS1,MOLM2,A,57.8517139279816,+
chr7,143427616,143427634,EPHA1-AS1,MOLM2,A,57.5991759712447,+
chr7,143427650,143427677,EPHA1-AS1,MOLM2,A,55.7649022736399,+
chr7,139377214,139377278,C7orf55-LUC7L2|LUC7L2,MOLM2,A,55.298479591359,+
chr7,1542967,1543017,MAFK,MOLM2,A,54.1368901748945,+
chr7,65752207,65752266,CCT6P1,MOLM2,A,51.6407338353932,+
chr7,76066434,76066486,MDH2,MOLM2,A,51.4877826947664,+
chr7,128473029,128473101,AC010655.4,MOLM2,A,49.3972193523607,+
chr7,152099377,152099431,GALNT11,MOLM2,A,48.4302839402752,+
chr7,157229932,157229941,UBE3C,MOLM2,A,47.6776448543852,+
chr7,157229941,157229999,UBE3C,MOLM2,A,47.4164179007494,+
chr7,116227123,116227190,TES,MOLM2,A,42.0600542500618,+
chr7,4979333,4979398,RNF216P1,MOLM2,A,41.7937533895882,+
chr7,74211511,74211533,LAT2,MOLM2,A,40.2278690726156,+
chr7,11069857,11069937,PHF14,MOLM2,A,39.3195452759662,+
chr7,129625526,129625587,NRF1,MOLM2,A,38.5412383002965,+
chr7,131359036,131359129,MKLN1,MOLM2,A,36.422975950442,+
chr7,72906620,72906732,POM121,MOLM2,A,36.078090765181,+
chr7,75931366,75931441,POR,MOLM2,A,35.5945836255164,+
chr7,129625502,129625526,NRF1,MOLM2,A,33.2056421915015,+
chr7,127854572,127854698,SND1,MOLM2,A,32.3828774651842,+
chr7,75919360,75919477,POR,MOLM2,A,30.8941234593157,+
chr7,5910737,5910800,CCZ1,MOLM2,A,30.4739627656866,+
chr7,11041834,11041910,PHF14,MOLM2,A,29.5226839355218,+
chr7,101841525,101841636,CUX1,MOLM2,A,29.4396003777112,+
chr7,1542858,1542896,MAFK,MOLM2,A,29.4396003777112,+
chr7,16666411,16666479,BZW2,MOLM2,A,28.9173122671863,+
chr7,66766729,66766798,RABGEF1,MOLM2,A,28.6542899440229,+
chr7,139387500,139387553,C7orf55-LUC7L2|LUC7L2,MOLM2,A,28.6542899440229,+
chr7,43624860,43624957,STK17A,MOLM2,A,28.4809059407914,+
chr7,129243992,129244064,AHCYL2,MOLM2,A,27.9775316244227,+
chr7,1542896,1542949,MAFK,MOLM2,A,27.9408532805738,+
chr7,157269236,157269357,UBE3C,MOLM2,A,27.2768399786957,+
chr7,112471148,112471222,IFRD1,MOLM2,A,26.4863362117883,+
chr7,75919559,75919625,POR,MOLM2,A,26.2055647271607,+
chr7,127670713,127670764,SND1,MOLM2,A,25.922387577633,+
chr7,77898801,77898872,PHTF2,MOLM2,A,25.7480971473663,+
chr7,10991175,10991258,PHF14,MOLM2,A,25.4907954608261,+
chr7,127842684,127842756,SND1,MOLM2,A,25.4907954608261,+
chr7,127670684,127670713,SND1,MOLM2,A,25.4137922499954,+
chr7,39629585,39629675,RALA,MOLM2,A,25.1553164125751,+
chr7,128949790,128949857,IRF5,MOLM2,A,24.4486810420961,+
chr7,32567737,32567779,AVL9,MOLM2,A,23.3119442301582,+
chr7,65954375,65954477,VKORC1L1,MOLM2,A,22.7425134209261,+
chr7,101835562,101835623,CUX1,MOLM2,A,21.6605419996045,+
chr7,139262106,139262183,UBN2,MOLM2,A,21.5323281236568,+
chr7,128563032,128563072,AC090114.3,MOLM2,A,21.3773596656254,+
chr7,128562995,128563032,AC090114.3,MOLM2,A,21.3773596656254,+
chr7,67181883,67181913,TYW1,MOLM2,A,21.3773596656254,+
chr7,67181860,67181883,TYW1,MOLM2,A,21.3773596656254,+
chr7,131437733,131437819,MKLN1,MOLM2,A,20.8804511597765,+
chr7,127729896,127729947,SND1,MOLM2,A,20.8804511597765,+
chr7,4769241,4769354,FOXK1,MOLM2,A,20.873868592738,+
chr7,100856136,100856253,SLC12A9,MOLM2,A,20.684155555249,+
chr7,18564996,18565056,HDAC9,MOLM2,A,20.500106676481,+
chr7,1542949,1542967,MAFK,MOLM2,A,20.4954475875134,+
chr7,139382346,139382467,C7orf55-LUC7L2|LUC7L2,MOLM2,A,19.9753797136678,+
chr7,64922132,64922219,ZNF273,MOLM2,A,19.5773225222593,+
chr7,139377389,139377456,LUC7L2|C7orf55-LUC7L2,MOLM2,A,19.4018419230704,+
chr7,76066388,76066434,MDH2,MOLM2,A,19.2675017003847,+
chr7,50404284,50404360,IKZF1,MOLM2,A,19.2502932050947,+
chr7,67181839,67181860,TYW1,MOLM2,A,19.0461777048093,+
chr7,35867378,35867427,SEPT7,MOLM2,A,18.9042885549704,+
chr7,127729947,127729997,SND1,MOLM2,A,18.7779482217483,+
chr7,131395507,131395555,MKLN1,MOLM2,A,18.2355857063294,+
chr7,77639396,77639454,PTPN12,MOLM2,A,17.846769769353,+
chr7,35867362,35867378,SEPT7,MOLM2,A,17.846769769353,+
chr7,131395488,131395507,MKLN1,MOLM2,A,17.4060535764565,+
chr7,77856384,77856425,PHTF2,MOLM2,A,17.1312155991194,+
chr7,100549685,100549756,AGFG2,MOLM2,A,16.8756493704171,+
chr7,22855709,22855808,SNHG26,MOLM2,A,16.8592893125385,+
chr7,77856367,77856384,PHTF2,MOLM2,A,16.619322504005,+
chr7,151076377,151076518,SLC4A2,MOLM2,A,16.4942939380402,+
chr7,45011538,45011595,CCM2,MOLM2,A,16.3332735332661,+
chr7,66924703,66924814,TMEM248,MOLM2,A,15.8446663921612,+
chr7,98932118,98932189,TRRAP,MOLM2,A,15.8446663921612,+
chr7,129337406,129337476,AHCYL2,MOLM2,A,15.7905308300723,+
chr7,101896072,101896086,CUX1,MOLM2,A,15.5841500953324,+
chr7,50329430,50329510,IKZF1,MOLM2,A,15.5269869979175,+
chr7,101896086,101896147,CUX1,MOLM2,A,15.5269869979175,+
chr7,157256127,157256148,UBE3C,MOLM2,A,15.5269869979175,+
chr7,2411080,2411155,CHST12,MOLM2,A,15.2616783876626,+
chr7,45011533,45011538,CCM2,MOLM2,A,14.9945483526712,+
chr7,139377841,139377907,LUC7L2|C7orf55-LUC7L2,MOLM2,A,14.7939071083312,+
chr7,143427793,143427806,EPHA1-AS1,MOLM2,A,14.5271781920881,+
chr7,92536974,92537024,RBM48,MOLM2,A,14.2586058630023,+
chr7,77621112,77621201,PTPN12,MOLM2,A,14.1849545552953,+
chr7,38230047,38230135,STARD3NL,MOLM2,A,14.1820098642247,+
chr7,152091240,152091308,GALNT11,MOLM2,A,13.9881011053557,+
chr7,143427806,143427825,EPHA1-AS1,MOLM2,A,13.9881011053557,+
chr7,74720989,74721111,GTF2I,MOLM2,A,13.7967255426516,+
chr7,151879070,151879142,PRKAG2-AS1,MOLM2,A,13.1644422731939,+
chr7,143427825,143427840,EPHA1-AS1,MOLM2,A,13.1644422731939,+
chr7,18565056,18565085,HDAC9,MOLM2,A,12.9278402066932,+
chr7,6600643,6600717,C7orf26,MOLM2,A,12.8885462640797,+
chr7,129667771,129667823,NRF1,MOLM2,A,12.8885462640797,+
chr7,99382805,99382850,AC004922.1|ARPC1B,MOLM2,A,12.634331408627,+
chr7,74704644,74704691,GTF2I,MOLM2,A,12.1605254093974,+
chr7,129427126,129427250,AHCYL2,MOLM2,A,11.7091905861473,+
chr7,77861161,77861237,PHTF2,MOLM2,A,11.6087950433096,+
chr7,133711894,133711945,EXOC4,MOLM2,A,11.6087950433096,+
chr7,98906432,98906468,TRRAP,MOLM2,A,11.6087950433096,+
chr7,11041807,11041834,PHF14,MOLM2,A,11.6087950433096,+
chr7,102444282,102444298,ORAI2,MOLM2,A,11.1170743091821,+
chr7,74668553,74668647,GTF2I,MOLM2,A,11.0892042586578,+
chr7,4777378,4777452,AP5Z1,MOLM2,A,11.0892042586578,+
chr7,65902872,65902938,VKORC1L1,MOLM2,A,11.0892042586578,+
chr7,143427429,143427489,EPHA1-AS1,MOLM2,A,11.0892042586578,+
chr7,103350515,103350571,PSMC2,MOLM2,A,11.0892042586578,+
chr7,103350484,103350515,PSMC2,MOLM2,A,11.0892042586578,+
chr7,102444253,102444282,ORAI2,MOLM2,A,10.8522287904624,+
chr7,75954533,75954611,POR,MOLM2,A,10.8272902594924,+
chr7,157355146,157355239,DNAJB6,MOLM2,A,10.5638190588884,+
chr7,139377373,139377389,LUC7L2|C7orf55-LUC7L2,MOLM2,A,10.5638190588884,+
chr7,128769179,128769263,CALU,MOLM2,A,10.3925235306738,+
chr7,2443108,2443170,CHST12,MOLM2,A,10.3177788158986,+
chr7,133711831,133711894,EXOC4,MOLM2,A,10.2986971622805,+
chr7,131359005,131359036,MKLN1,MOLM2,A,10.2986971622805,+
chr7,56066456,56066566,SUMF2,MOLM2,A,10.0318492970344,+
chr7,127730019,127730102,SND1,MOLM2,A,10.0318492970344,+
chr7,67218385,67218434,TYW1,MOLM2,A,10.0318492970344,+
chr7,32567715,32567737,AVL9,MOLM2,A,10.0318492970344,+
chr7,55373293,55373360,LANCL2,MOLM2,A,9.76322223015975,+
chr7,74704765,74704806,GTF2I,MOLM2,A,9.71990786541411,+
chr7,135591465,135591572,NUP205,MOLM2,A,9.60467360693065,+
chr7,130073070,130073162,KLHDC10,MOLM2,A,9.57412470537888,+
chr7,149136139,149136224,ZNF398,MOLM2,A,9.57412470537888,+
chr7,26305901,26305963,SNX10,MOLM2,A,9.57412470537888,+
chr7,45051272,45051363,CCM2,MOLM2,A,9.51295401034096,+
chr7,56069889,56069968,SUMF2,MOLM2,A,9.49278890009253,+
chr7,32567779,32567808,AVL9,MOLM2,A,9.49278890009253,+
chr7,76406927,76407034,ZP3,MOLM2,A,9.32543304878084,+
chr7,74704590,74704644,GTF2I,MOLM2,A,9.32543304878084,+
chr7,131495623,131495730,MKLN1,MOLM2,A,9.26059776775731,+
chr7,141761751,141761833,SSBP1,MOLM2,A,9.22055257957251,+
chr7,102209892,102209953,CUX1,MOLM2,A,9.22055257957251,+
chr7,6654903,6655008,ZNF316,MOLM2,A,9.01034563153388,+
chr7,4767453,4767554,FOXK1,MOLM2,A,8.83247590757979,+
chr7,139381416,139381484,C7orf55-LUC7L2|LUC7L2,MOLM2,A,8.75235122619264,+
chr7,131482158,131482255,MKLN1,MOLM2,A,8.68049357455314,+
chr7,139235405,139235482,UBN2,MOLM2,A,8.68049357455314,+
chr7,97147926,97147995,SDHAF3,MOLM2,A,8.67084120096159,+
chr7,36165615,36165680,EEPD1,MOLM2,A,8.57339034223177,+
chr7,151144333,151144419,AGAP3,MOLM2,A,8.49654803532136,+
chr7,66634023,66634090,KCTD7,MOLM2,A,8.42833599714714,+
chr7,98906482,98906519,TRRAP,MOLM2,A,8.42833599714714,+
chr7,64826224,64826322,ZNF138,MOLM2,A,8.23972381400932,+
chr7,149200595,149200670,ZNF282,MOLM2,A,8.17540711124526,+
chr7,74323117,74323178,CLIP2,MOLM2,A,8.17540711124526,+
chr7,67218366,67218385,TYW1,MOLM2,A,8.17540711124526,+
chr7,98906468,98906482,TRRAP,MOLM2,A,8.17540711124526,+
chr7,18347640,18347684,HDAC9,MOLM2,A,8.05406841431057,+
chr7,117055141,117055246,ST7,MOLM2,A,7.92160227611769,+
chr7,148800780,148800882,CUL1,MOLM2,A,7.81300639248537,+
chr7,45051363,45051470,CCM2,MOLM2,A,7.81100996041304,+
chr7,131462008,131462103,MKLN1,MOLM2,A,7.66681600185137,+
chr7,64673003,64673088,ZNF107,MOLM2,A,7.66681600185137,+
chr7,4979525,4979567,RNF216P1,MOLM2,A,7.66681600185137,+
chr7,138462873,138462909,TRIM24,MOLM2,A,7.66681600185137,+
chr7,75919525,75919559,POR,MOLM2,A,7.66681600185137,+
chr7,64673912,64674037,ZNF107,MOLM2,A,7.55443409104641,+
chr7,18668692,18668796,HDAC9,MOLM2,A,7.52877872078411,+
chr7,11069788,11069857,PHF14,MOLM2,A,7.41094480456949,+
chr7,74669877,74669920,GTF2I,MOLM2,A,7.32860747281329,+
chr7,26373095,26373176,SNX10,MOLM2,A,7.29665719757943,+
chr7,72910953,72911048,POM121,MOLM2,A,7.15389184986449,+
chr7,105550752,105550829,RINT1,MOLM2,A,7.15389184986449,+
chr7,36166439,36166507,EEPD1,MOLM2,A,7.15389184986449,+
chr7,74709234,74709328,GTF2I,MOLM2,A,7.03773610128448,+
chr7,74704715,74704765,GTF2I,MOLM2,A,6.9356168955878,+
chr7,18347594,18347640,HDAC9,MOLM2,A,6.9356168955878,+
chr7,135589815,135589910,NUP205,MOLM2,A,6.89557161801286,+
chr7,18338540,18338622,HDAC9,MOLM2,A,6.89557161801286,+
chr7,130130775,130130851,KLHDC10,MOLM2,A,6.89557161801286,+
chr7,74669850,74669877,GTF2I,MOLM2,A,6.84160795275819,+
chr7,24680548,24680677,MPP6,MOLM2,A,6.80914354295291,+
chr7,77537417,77537478,PTPN12,MOLM2,A,6.80914354295291,+
chr7,67145960,67146009,TYW1,MOLM2,A,6.80914354295291,+
chr7,18328731,18328822,HDAC9,MOLM2,A,6.77775813127831,+
chr7,139382467,139382526,C7orf55-LUC7L2|LUC7L2,MOLM2,A,6.77775813127831,+
chr7,101841303,101841352,CUX1,MOLM2,A,6.63591487814774,+
chr7,36166507,36166549,EEPD1,MOLM2,A,6.63591487814774,+
chr7,138478486,138478499,TRIM24,MOLM2,A,6.63591487814774,+
chr7,6655174,6655252,ZNF316,MOLM2,A,6.60284747272759,+
chr7,11069717,11069788,PHF14,MOLM2,A,6.59738152493183,+
chr7,67145942,67145960,TYW1,MOLM2,A,6.56786066758898,+
chr7,77875564,77875632,PHTF2,MOLM2,A,6.3748756125044,+
chr7,149200528,149200595,ZNF282,MOLM2,A,6.3748756125044,+
chr7,127778137,127778202,SND1,MOLM2,A,6.3748756125044,+
chr7,67008674,67008731,TYW1,MOLM2,A,6.3748756125044,+
chr7,56066380,56066409,SUMF2,MOLM2,A,6.3748756125044,+
chr7,66667684,66667840,AC006001.2,MOLM2,A,6.32587650052382,+
chr7,129288372,129288424,AHCYL2,MOLM2,A,6.32587650052382,+
chr7,138478499,138478553,TRIM24,MOLM2,A,6.28113392240344,+
chr7,2528170,2528273,LFNG,MOLM2,A,6.11243552703751,+
chr7,127957659,127957744,SND1,MOLM2,A,6.11243552703751,+
chr7,149168017,149168111,ZNF398,MOLM2,A,5.84860992196969,+
chr7,74706823,74706909,GTF2I,MOLM2,A,5.84860992196969,+
chr7,30822644,30822721,MINDY4,MOLM2,A,5.84860992196969,+
chr7,135570225,135570273,NUP205,MOLM2,A,5.84860992196969,+
chr7,138462909,138462937,TRIM24,MOLM2,A,5.84860992196969,+
chr7,128562819,128562847,AC090114.3,MOLM2,A,5.84860992196969,+
chr7,128769999,128770082,CALU,MOLM2,A,5.83997319115096,+
chr7,74357767,74357833,CLIP2,MOLM2,A,5.58345251818545,+
chr7,128562847,128562879,AC090114.3,MOLM2,A,5.58345251818545,+
chr7,75940090,75940122,POR,MOLM2,A,5.58345251818545,+
chr7,786152,786252,DNAAF5,MOLM2,A,5.55538505926492,+
chr7,129288792,129288835,AHCYL2,MOLM2,A,5.55538505926492,+
chr7,24573336,24573472,MPP6,MOLM2,A,5.3520534975301,+
chr7,149277804,149277914,ZNF783,MOLM2,A,5.3520534975301,+
chr7,77551005,77551146,PTPN12,MOLM2,A,5.31705839458782,+
chr7,99630954,99631046,ZSCAN25,MOLM2,A,5.31705839458782,+
chr7,45052217,45052305,CCM2,MOLM2,A,5.31705839458782,+
chr7,130073162,130073205,KLHDC10,MOLM2,A,5.31705839458782,+
chr7,75940122,75940155,POR,MOLM2,A,5.31705839458782,+
chr7,152099431,152099443,GALNT11,MOLM2,A,5.31705839458782,+
chr7,30366919,30366982,ZNRF2,MOLM2,A,5.10766192658604,+
chr7,45052117,45052189,CCM2,MOLM2,A,5.06848441368054,+
chr7,77639352,77639396,PTPN12,MOLM2,A,5.06848441368054,+
chr7,77849314,77849392,PHTF2,MOLM2,A,5.0495668908012,+
chr7,92019458,92019530,AKAP9,MOLM2,A,5.0495668908012,+
chr7,148738947,148739044,CUL1,MOLM2,A,4.87024664358567,+
chr7,133319456,133319591,EXOC4,MOLM2,A,4.82410218983141,+
chr7,157176153,157176260,UBE3C,MOLM2,A,4.82410218983141,+
chr7,30367512,30367594,ZNRF2,MOLM2,A,4.82410218983141,+
chr7,44708936,44709006,OGDH,MOLM2,A,4.82410218983141,+
chr7,74704692,74704715,GTF2I,MOLM2,A,4.82410218983141,+
chr7,4752527,4752558,FOXK1,MOLM2,A,4.78901436204958,+
chr7,102099542,102099629,CUX1,MOLM2,A,4.78116290402418,+
chr7,66683700,66683780,AC027644.4|RABGEF1,MOLM2,A,4.78116290402418,+
chr7,38377993,38378057,TRG-AS1,MOLM2,A,4.78116290402418,+
chr7,65954348,65954375,VKORC1L1,MOLM2,A,4.78116290402418,+
chr7,4752145,4752160,FOXK1,MOLM2,A,4.78116290402418,+
chr7,127777914,127778035,SND1,MOLM2,A,4.57916037974417,+
chr7,98999979,99000072,TRRAP,MOLM2,A,4.54190539646431,+
chr7,157392495,157392582,DNAJB6,MOLM2,A,4.54190539646431,+
chr7,77955001,77955065,PHTF2,MOLM2,A,4.54190539646431,+
chr7,133707625,133707687,EXOC4,MOLM2,A,4.54190539646431,+
chr7,129427678,129427720,AHCYL2,MOLM2,A,4.54190539646431,+
chr7,102444298,102444313,ORAI2,MOLM2,A,4.54190539646431,+
chr7,24585629,24585772,MPP6,MOLM2,A,4.33375232082222,+
chr7,107612442,107612505,BCAP29,MOLM2,A,4.33375232082222,+
chr7,67093850,67093951,TYW1,MOLM2,A,4.29421135533631,+
chr7,105081684,105081784,KMT2E,MOLM2,A,4.29421135533631,+
chr7,117163416,117163495,ST7,MOLM2,A,4.29421135533631,+
chr7,135590120,135590178,NUP205,MOLM2,A,4.29421135533631,+
chr7,45051990,45052042,CCM2,MOLM2,A,4.29421135533631,+
chr7,74704806,74704842,GTF2I,MOLM2,A,4.29421135533631,+
chr7,1542687,1542703,MAFK,MOLM2,A,4.29421135533631,+
chr7,65753372,65753435,CCT6P1,MOLM2,A,4.08801439797987,+
chr7,4978051,4978132,RNF216P1,MOLM2,A,4.04586897378532,+
chr7,128949717,128949756,IRF5,MOLM2,A,4.04586897378532,+
chr7,92110373,92110471,AKAP9,MOLM2,A,3.84213028937774,+
chr7,139383380,139383453,C7orf55-LUC7L2|LUC7L2,MOLM2,A,3.84213028937774,+
chr7,5911301,5911339,CCZ1,MOLM2,A,3.84213028937774,+
chr7,50404172,50404206,IKZF1,MOLM2,A,3.84213028937774,+
chr7,157256109,157256127,UBE3C,MOLM2,A,3.84213028937774,+
chr7,129288783,129288792,AHCYL2,MOLM2,A,3.84213028937774,+
chr7,65903620,65903754,VKORC1L1,MOLM2,A,3.79683406945511,+
chr7,67002420,67002524,TYW1,MOLM2,A,3.79683406945511,+
chr7,131436843,131436919,MKLN1,MOLM2,A,3.79683406945511,+
chr7,131389462,131389553,MKLN1,MOLM2,A,3.59633429236432,+
chr7,138547685,138547747,TRIM24,MOLM2,A,3.59633429236432,+
chr7,139382565,139382623,C7orf55-LUC7L2|LUC7L2,MOLM2,A,3.59633429236432,+
chr7,4752476,4752510,FOXK1,MOLM2,A,3.59633429236432,+
chr7,76403986,76404103,ZP3,MOLM2,A,3.54709152756601,+
chr7,18518105,18518178,HDAC9,MOLM2,A,3.54709152756601,+
chr7,149200476,149200528,ZNF282,MOLM2,A,3.54709152756601,+
chr7,45018365,45018411,CCM2,MOLM2,A,3.54709152756601,+
chr7,737096,737134,DNAAF5,MOLM2,A,3.54709152756601,+
chr7,45018411,45018435,CCM2,MOLM2,A,3.54709152756601,+
chr7,143428091,143428114,EPHA1-AS1,MOLM2,A,3.54709152756601,+
chr7,112475565,112475616,IFRD1,MOLM2,A,3.3509142017014,+
chr7,74381178,74381261,CLIP2,MOLM2,A,3.2966670004047,+
chr7,8053027,8053107,GLCCI1,MOLM2,A,3.2966670004047,+
chr7,758663,758740,DNAAF5,MOLM2,A,3.2966670004047,+
chr7,92537024,92537058,RBM48,MOLM2,A,3.2966670004047,+
chr7,143428114,143428138,EPHA1-AS1,MOLM2,A,3.2966670004047,+
chr7,36452721,36452814,ANLN,MOLM2,A,3.10621311281951,+
chr7,786062,786140,DNAAF5,MOLM2,A,3.10621311281951,+
chr7,2361917,2361996,EIF3B,MOLM2,A,3.04563986094258,+
chr7,149129774,149129852,ZNF398,MOLM2,A,3.04563986094258,+
chr7,74335507,74335582,CLIP2,MOLM2,A,3.04563986094258,+
chr7,4977956,4978031,RNF216P1,MOLM2,A,3.04563986094258,+
chr7,98999853,98999916,TRRAP,MOLM2,A,3.04563986094258,+
chr7,36439203,36439266,ANLN,MOLM2,A,3.04563986094258,+
chr7,4778178,4778235,AP5Z1,MOLM2,A,3.04563986094258,+
chr7,1542148,1542174,MAFK,MOLM2,A,3.04563986094258,+
chr7,44839947,44840012,H2AFV,MOLM2,A,400,-
chr7,132967528,132967641,CHCHD3,MOLM2,A,400,-
chr7,135927561,135927662,MTPN,MOLM2,A,400,-
chr7,43898700,43898735,URGCP-MRPS24|URGCP,MOLM2,A,216.393019421078,-
chr7,43898735,43898755,URGCP|URGCP-MRPS24,MOLM2,A,181.901123098161,-
chr7,26827936,26827964,SKAP2,MOLM2,A,178.63133757094,-
chr7,5734790,5734834,RNF216,MOLM2,A,161.10935518438,-
chr7,73454111,73454124,BAZ1B,MOLM2,A,153.057636963293,-
chr7,73454124,73454149,BAZ1B,MOLM2,A,149.560272199011,-
chr7,26827895,26827936,SKAP2,MOLM2,A,149.095494892438,-
chr7,92771222,92771232,CDK6,MOLM2,A,146.975439219808,-
chr7,92771200,92771222,CDK6,MOLM2,A,146.712185286202,-
chr7,92771165,92771200,CDK6,MOLM2,A,143.460795514621,-
chr7,97969654,97969761,AC004967.2,MOLM2,A,126.578341460743,-
chr7,5734760,5734790,RNF216,MOLM2,A,125.327965720038,-
chr7,6814100,6814142,CCZ1B,MOLM2,A,110.43231480653,-
chr7,43898670,43898700,URGCP-MRPS24|URGCP,MOLM2,A,109.718797722776,-
chr7,87848340,87848421,SLC25A40,MOLM2,A,108.708584081327,-
chr7,6814142,6814164,CCZ1B,MOLM2,A,108.526154064235,-
chr7,73454069,73454111,BAZ1B,MOLM2,A,106.127638170988,-
chr7,32610747,32610788,DPY19L1P1,MOLM2,A,105.010801977021,-
chr7,105520452,105520529,PUS7,MOLM2,A,96.3265324879622,-
chr7,137879677,137879805,CREB3L2,MOLM2,A,90.4260297694124,-
chr7,75457087,75457161,POM121C,MOLM2,A,81.5652829501778,-
chr7,2759078,2759150,GNA12,MOLM2,A,77.5518592492365,-
chr7,32610718,32610747,DPY19L1P1,MOLM2,A,69.7559827912628,-
chr7,73537192,73537317,BCL7B,MOLM2,A,68.2136062374407,-
chr7,152376980,152377049,KMT2C,MOLM2,A,63.5517071521036,-
chr7,10938814,10938896,NDUFA4,MOLM2,A,61.2689191486308,-
chr7,26827964,26827984,SKAP2,MOLM2,A,59.2557199285268,-
chr7,130607179,130607256,COPG2,MOLM2,A,57.340087506179,-
chr7,107540527,107540568,COG5,MOLM2,A,53.2843429772254,-
chr7,92202715,92202752,AC000120.3|KRIT1,MOLM2,A,52.847426093854,-
chr7,92202662,92202715,AC000120.3|KRIT1,MOLM2,A,50.1731004972079,-
chr7,158785583,158785702,ESYT2,MOLM2,A,49.6687667114281,-
chr7,32874321,32874406,KBTBD2,MOLM2,A,49.1594961936269,-
chr7,107540568,107540584,COG5,MOLM2,A,48.4558889005882,-
chr7,99431069,99431083,ATP5MF-PTCD1|PTCD1,MOLM2,A,48.0480531477528,-
chr7,76329222,76329348,YWHAG,MOLM2,A,47.8115215040861,-
chr7,23416153,23416233,IGF2BP3,MOLM2,A,47.5329841815616,-
chr7,92607594,92607719,CDK6,MOLM2,A,44.0726347704958,-
chr7,92608092,92608137,CDK6,MOLM2,A,43.526396260564,-
chr7,152388016,152388104,KMT2C,MOLM2,A,43.1331270833045,-
chr7,140095843,140095891,KDM7A,MOLM2,A,39.2564377154685,-
chr7,92743330,92743403,CDK6,MOLM2,A,36.6946664756933,-
chr7,898074,898151,ADAP1,MOLM2,A,36.4321505494269,-
chr7,41685353,41685430,INHBA,MOLM2,A,35.6113763246321,-
chr7,72980542,72980645,STAG3L3,MOLM2,A,35.5643467146736,-
chr7,134309368,134309448,SLC35B4,MOLM2,A,35.5214294644763,-
chr7,32874550,32874605,KBTBD2,MOLM2,A,35.3136740135992,-
chr7,75049300,75049354,RCC1L,MOLM2,A,34.2262698561009,-
chr7,74236895,74236946,RFC2,MOLM2,A,32.941161515783,-
chr7,41685298,41685353,INHBA,MOLM2,A,32.4572827245877,-
chr7,41685184,41685295,INHBA,MOLM2,A,32.1036887784186,-
chr7,144597074,144597138,TPK1,MOLM2,A,31.316342045576,-
chr7,74236946,74236981,RFC2,MOLM2,A,31.316342045576,-
chr7,111532979,111533078,IMMP2L,MOLM2,A,30.2155851400459,-
chr7,32874535,32874550,KBTBD2,MOLM2,A,29.4396003777112,-
chr7,898390,898535,ADAP1,MOLM2,A,28.4788749976521,-
chr7,107540516,107540527,COG5,MOLM2,A,28.1237712444315,-
chr7,139099870,139099992,ZC3HAV1,MOLM2,A,27.7120037765627,-
chr7,56043425,56043497,PSPH,MOLM2,A,27.6016156748587,-
chr7,43706296,43706395,COA1,MOLM2,A,27.3279077786888,-
chr7,148879631,148879704,EZH2,MOLM2,A,26.7647279129846,-
chr7,27163099,27163200,HOXA9,MOLM2,A,26.5867505432125,-
chr7,148821020,148821112,EZH2,MOLM2,A,26.3836610451428,-
chr7,133015286,133015366,CHCHD3,MOLM2,A,25.7480971473663,-
chr7,41685672,41685692,INHBA,MOLM2,A,25.4145834918173,-
